,reviewid,year
9137,13316,2009.0
9138,13210,2009.0
9139,13313,2009.0
9140,13315,2009.0
9141,13314,2009.0
9142,13249,2009.0
9143,13252,2009.0
9144,13244,2009.0
9145,13175,2009.0
9146,13241,2009.0
9147,13312,2009.0
9148,13178,2009.0
9149,13251,2009.0
9150,13310,2009.0
9151,12739,2009.0
9152,13243,2009.0
9153,13094,2009.0
9154,13108,2009.0
9155,13265,2009.0
9156,13245,2009.0
9157,13242,2009.0
9158,13214,2009.0
9159,13136,2009.0
9160,13137,2009.0
9161,13130,2009.0
9162,13119,2009.0
9163,13260,2009.0
9164,13122,2008.0
9165,13132,2009.0
9166,13236,2009.0
9167,13183,2009.0
9168,13239,2009.0
9169,13040,2009.0
9170,13250,2009.0
9171,13308,2009.0
9172,13093,2009.0
9173,13309,2009.0
9174,13105,2009.0
9175,13104,2009.0
9176,13237,2009.0
9177,13233,2009.0
9178,13126,2009.0
9179,13238,2009.0
9180,13128,2009.0
9181,13125,2009.0
9182,13230,2009.0
9183,13305,2009.0
9184,13234,2009.0
9185,12912,2009.0
9186,13121,2009.0
9187,13117,2009.0
9188,13110,2009.0
9189,13118,2009.0
9190,13306,2008.0
9191,13232,2009.0
9192,13113,2009.0
9193,13235,2009.0
9194,13115,2009.0
9195,13061,2009.0
9196,13112,2009.0
9197,13184,2009.0
9198,13213,2009.0
9199,13212,2009.0
9200,13197,2009.0
9201,13109,2009.0
9202,13106,2009.0
9203,13226,2009.0
9204,13107,2009.0
9205,13060,2009.0
9206,13058,1991.0
9207,13058,2009.0
9208,13186,2009.0
9209,13057,2009.0
9210,13081,2008.0
9211,12915,2009.0
9212,13209,2009.0
9213,13211,2009.0
9214,13231,2009.0
9215,13143,2009.0
9216,13191,2009.0
9217,13164,2009.0
9218,13095,2009.0
9219,13166,2009.0
9220,13229,2009.0
9221,13096,2009.0
9222,13101,2009.0
9223,13147,2009.0
9224,13102,2009.0
9225,13098,2009.0
9226,13208,2009.0
9227,13185,2009.0
9228,13167,2009.0
9229,13188,2009.0
9230,13156,2009.0
9231,12817,2009.0
9232,13228,2009.0
9233,13206,2009.0
9234,13155,2009.0
9235,13199,2009.0
9236,13120,2009.0
9237,13067,2009.0
9238,13157,2009.0
9239,13085,2009.0
9240,13189,2009.0
9241,13049,2009.0
9242,13161,2009.0
9243,13163,2009.0
9244,13162,2009.0
9245,13227,2009.0
9246,13165,2009.0
9247,13159,2009.0
9248,13160,2009.0
9249,13044,2009.0
9250,13145,2009.0
9251,12889,2009.0
9252,13153,2009.0
9253,13154,2009.0
9254,12941,2009.0
9255,13144,2009.0
9256,13190,2009.0
9257,13087,2009.0
9258,13082,2009.0
9259,13088,2009.0
9260,13080,2009.0
9261,13066,2009.0
9262,13086,2009.0
9263,13091,2009.0
9264,13076,2009.0
9265,13083,2009.0
9266,13046,2009.0
9267,13077,2009.0
9268,13079,2009.0
9269,13084,2009.0
9270,13055,2009.0
9271,13170,2009.0
9272,13151,2009.0
9273,13152,2009.0
9274,13068,2009.0
9275,13075,2009.0
9276,13050,2009.0
9277,13074,2009.0
9278,13064,2009.0
9279,13065,2009.0
9280,13150,2009.0
9281,13089,2009.0
9282,13195,2009.0
9283,12972,2009.0
9284,13149,2009.0
9285,13071,2009.0
9286,13063,2009.0
9287,13142,2009.0
9288,13192,2009.0
9289,13059,2009.0
9290,13062,2009.0
9291,13056,2009.0
9292,13052,2009.0
9293,13193,2009.0
9294,13054,2009.0
9295,13053,2009.0
9296,12894,2009.0
9297,13078,2009.0
9298,13073,2009.0
9299,13048,2009.0
9300,13031,2009.0
9301,13051,2009.0
9302,13045,2009.0
9303,13169,2009.0
9304,12984,2009.0
9305,13000,2009.0
9306,13028,2009.0
9307,12991,2009.0
9308,13037,2009.0
9309,13092,2009.0
9310,13070,2009.0
9311,13030,2009.0
9312,13041,2009.0
9313,13018,2009.0
9314,13042,2009.0
9315,13036,2009.0
9316,12862,2009.0
9317,13034,2009.0
9318,13002,2009.0
9319,13038,2009.0
9320,13006,2009.0
9321,13039,2009.0
9322,13072,2009.0
9323,13024,2009.0
9324,13047,2009.0
9325,13035,2009.0
9326,13021,2009.0
9327,13029,2009.0
9328,13019,2009.0
9329,13069,2009.0
9330,12891,2009.0
9331,12900,2009.0
9332,13009,2009.0
9333,13020,2009.0
9334,12977,2009.0
9335,12964,2009.0
9336,13032,2009.0
9337,13007,2009.0
9338,12997,2009.0
9339,13017,2009.0
9340,13026,2009.0
9341,13027,2009.0
9342,13015,2009.0
9343,13001,2009.0
9344,13023,2009.0
9345,12996,2009.0
9346,13022,2009.0
9347,13016,2009.0
9348,13012,2009.0
9349,13010,2009.0
9350,13011,2009.0
9351,12838,2009.0
9352,13014,2008.0
9353,13013,2009.0
9354,12990,2009.0
9355,12986,2009.0
9356,12995,2009.0
9357,12980,2009.0
9358,13004,2009.0
9359,12998,2009.0
9360,12993,2009.0
9361,12749,2009.0
9362,12949,2009.0
9363,12955,2009.0
9364,13003,2009.0
9365,12987,2009.0
9366,13005,2009.0
9367,12985,2009.0
9368,12989,2009.0
9369,12943,2009.0
9370,12994,2009.0
9371,12999,2009.0
9372,12992,2009.0
9373,12945,2009.0
9374,12981,2009.0
9375,12918,2009.0
9376,12960,2009.0
9377,12968,2009.0
9378,12848,2009.0
9379,12909,2009.0
9380,12971,2009.0
9381,12952,2009.0
9382,12979,2009.0
9383,12963,2009.0
9384,12880,2009.0
9385,12978,2009.0
9386,12969,2009.0
9387,12974,2009.0
9388,12957,2009.0
9389,12962,2009.0
9390,12973,2009.0
9391,12975,2009.0
9392,12966,2009.0
9393,12849,2009.0
9394,12970,2009.0
9395,12956,2009.0
9396,12967,2009.0
9397,12965,2009.0
9398,12961,2009.0
9399,12959,2009.0
9400,12901,2009.0
9401,12878,2009.0
9402,12837,2009.0
9403,12954,2009.0
9404,12953,2009.0
9405,12958,2009.0
9406,12948,2009.0
9407,12936,2009.0
9408,12950,2009.0
9409,12944,2009.0
9410,12939,2009.0
9411,12828,2009.0
9412,12940,2009.0
9413,12931,2009.0
9414,12879,2009.0
9415,12932,2009.0
9416,12886,2009.0
9417,12942,2009.0
9418,12902,2009.0
9419,12916,2009.0
9420,12947,2009.0
9421,12946,2009.0
9422,12935,2009.0
9423,12924,2009.0
9424,12905,1966.0
9425,12905,2009.0
9426,12906,2009.0
9427,12920,2009.0
9428,12929,2009.0
9429,12927,1972.0
9430,12927,2009.0
9431,12790,2009.0
9432,12933,2009.0
9433,12757,2009.0
9434,12938,2009.0
9435,12930,2009.0
9436,12925,2009.0
9437,12914,2009.0
9438,12928,2009.0
9439,12904,2009.0
9440,12922,2009.0
9441,12899,2009.0
9442,12917,2009.0
9443,12903,2009.0
9444,12923,2009.0
9445,12883,2009.0
9446,12926,2009.0
9447,12913,2009.0
9448,12888,2009.0
9449,12911,2009.0
9450,12921,2009.0
9451,12884,2009.0
9452,12890,2009.0
9453,12863,2009.0
9454,12910,2009.0
9455,12897,2009.0
9456,12850,2009.0
9457,12865,2009.0
9458,12861,2009.0
9459,12908,2009.0
9460,12907,2009.0
9461,12877,2009.0
9462,12767,2009.0
9463,12876,2009.0
9464,12896,2009.0
9465,12868,2009.0
9466,12740,2008.0
9467,12882,2009.0
9468,12784,2009.0
9469,12895,2009.0
9470,12898,1996.0
9471,12898,2009.0
9472,12840,2009.0
9473,12759,2009.0
9474,12885,2009.0
9475,12847,2009.0
9476,12869,2009.0
9477,12812,2009.0
9478,12887,2009.0
9479,12892,2009.0
9480,12873,1991.0
9481,12873,2009.0
9482,12881,2001.0
9483,12881,2009.0
9484,12803,2009.0
9485,12851,2009.0
9486,12761,
9487,12893,1985.0
9488,12893,2009.0
9489,12846,1991.0
9490,12846,2009.0
9491,12800,2009.0
9492,12864,2009.0
9493,12806,2009.0
9494,12872,2009.0
9495,12830,2009.0
9496,12841,2009.0
9497,12796,2009.0
9498,12867,2009.0
9499,12874,2009.0
9500,12875,2009.0
9501,12811,2009.0
9502,12797,2009.0
9503,12785,2009.0
9504,12870,2009.0
9505,12871,1995.0
9506,12871,2009.0
9507,12822,2009.0
9508,12793,2009.0
9509,12752,2008.0
9510,12859,2009.0
9511,12853,2009.0
9512,12738,2008.0
9513,12789,2009.0
9514,12771,2009.0
9515,12855,2009.0
9516,12852,1971.0
9517,12852,2009.0
9518,12747,2009.0
9519,12802,2009.0
9520,12834,2009.0
9521,12860,2009.0
9522,12832,2009.0
9523,12773,2008.0
9524,12792,2009.0
9525,12815,2009.0
9526,12857,2009.0
9527,12854,2009.0
9528,12836,2009.0
9529,12791,2008.0
9530,12823,2009.0
9531,12842,2009.0
9532,12856,2009.0
9533,12807,2009.0
9534,12750,2009.0
9535,12821,2009.0
9536,12845,2009.0
9537,12844,2009.0
9538,12780,2008.0
9539,12774,2009.0
9540,12778,2008.0
9541,12839,2009.0
9542,12843,2009.0
9543,12753,2008.0
9544,12824,2009.0
9545,12775,2008.0
9546,12833,2009.0
9547,12805,2009.0
9548,12804,2009.0
9549,12748,2008.0
9550,12825,2009.0
9551,12835,2009.0
9552,12742,2009.0
9553,12814,2009.0
9554,12816,2009.0
9555,12798,2009.0
9556,12826,2009.0
9557,12829,2009.0
9558,12776,2009.0
9559,12801,2009.0
9560,12768,2009.0
9561,12831,2009.0
9562,12799,2009.0
9563,12786,2009.0
9564,12788,2009.0
9565,12755,2009.0
9566,12827,2009.0
9567,12766,2009.0
9568,12762,2009.0
9569,12777,2008.0
9570,12769,2009.0
9571,12819,2009.0
9572,12820,2009.0
9573,12733,2008.0
9574,12736,2009.0
9575,12737,2008.0
9576,12813,2009.0
9577,12809,2009.0
9578,12770,2009.0
9579,12763,2009.0
9580,12764,2009.0
9581,12818,2009.0
9582,12808,2009.0
9583,12735,2008.0
9584,12756,2008.0
9585,12779,2009.0
9586,12772,2009.0
9587,12794,2009.0
9588,12765,2009.0
9589,12743,2008.0
9590,12782,2009.0
9591,12751,2008.0
9592,12787,2009.0
9593,12741,2008.0
9594,12795,2009.0
9595,12734,2008.0
9596,12783,2009.0
9597,12754,2008.0
9598,12760,1971.0
9599,12760,2009.0
9600,12744,2008.0
9601,12745,2008.0
9602,12729,2009.0
9603,12728,2009.0
9604,12723,2009.0
9605,12725,2009.0
9606,12721,2008.0
9607,12730,2009.0
9608,12727,2009.0
9609,12724,2009.0
9610,12722,2008.0
9611,12726,2009.0
9612,12715,2009.0
9613,12716,2009.0
9614,12708,2009.0
9615,12710,2008.0
9616,12713,2008.0
9617,12717,2009.0
9618,12714,2009.0
9619,12711,2009.0
9620,12712,2009.0
9621,12709,2009.0
9622,12706,2009.0
9623,12707,2009.0
9624,12698,2009.0
9625,12696,2009.0
9626,12704,2008.0
9627,12703,2009.0
9628,12705,2009.0
9629,12693,2008.0
9630,12694,2009.0
9631,12699,2008.0
9632,12702,2009.0
9633,12695,2009.0
9634,12697,2009.0
9635,12701,2009.0
9636,12700,2009.0
9637,12689,2009.0
9638,12680,2002.0
9639,12680,2009.0
9640,12688,2009.0
9641,12626,2008.0
9642,12675,2008.0
9643,12690,2009.0
9644,12687,2009.0
9645,12679,2008.0
9646,12677,2009.0
9647,12684,2008.0
9648,12686,2009.0
9649,12683,2009.0
9650,12682,2009.0
9651,12673,1974.0
9652,12673,2009.0
9653,12678,2008.0
9654,12681,2009.0
9655,12685,2009.0
9656,12674,2009.0
9657,12676,2008.0
9658,12672,2008.0
9659,12671,1989.0
9660,12671,2009.0
9661,12667,2009.0
9662,12668,1985.0
9663,12668,2009.0
9664,12625,2008.0
9665,12665,2008.0
9666,12669,2009.0
9667,12670,2009.0
9668,12666,2008.0
9669,12663,2008.0
9670,12664,2008.0
9671,12662,2009.0
9672,12655,1969.0
9673,12655,2009.0
9674,12659,2009.0
9675,12657,2008.0
9676,12654,2009.0
9677,12661,2009.0
9678,12656,2009.0
9679,12660,2009.0
9680,12653,2008.0
9681,12658,2009.0
9682,12651,2009.0
9683,12652,2009.0
9684,12648,2008.0
9685,12650,2008.0
9686,12649,2008.0
9687,12644,2009.0
9688,12637,2009.0
9689,12635,2008.0
9690,12633,2008.0
9691,12646,2009.0
9692,12645,2009.0
9693,12642,2009.0
9694,12630,2008.0
9695,12643,2009.0
9696,12647,
9697,12639,2009.0
9698,12636,2009.0
9699,12638,
9700,12632,2008.0
9701,12631,2008.0
9702,12640,2009.0
9703,12634,2009.0
9704,12629,2009.0
9705,12628,2008.0
9706,12641,2008.0
9707,12619,2009.0
9708,12621,2009.0
9709,12613,2009.0
9710,12611,2009.0
9711,12580,2008.0
9712,12608,2009.0
9713,12617,2009.0
9714,12620,2009.0
9715,12606,2008.0
9716,12558,2009.0
9717,12567,2008.0
9718,12616,2009.0
9719,12618,2009.0
9720,12573,2008.0
9721,12599,2008.0
9722,12615,2008.0
9723,12607,2009.0
9724,12610,2008.0
9725,12560,2008.0
9726,12561,2008.0
9727,12614,2009.0
9728,12595,2009.0
9729,12569,2008.0
9730,12570,2008.0
9731,12557,2008.0
9732,12609,2009.0
9733,12600,2009.0
9734,12592,2008.0
9735,12584,2008.0
9736,12562,2008.0
9737,12612,2009.0
9738,12603,2009.0
9739,12579,2008.0
9740,12586,2008.0
9741,12572,2008.0
9742,12605,2009.0
9743,12604,2009.0
9744,12594,2008.0
9745,12564,2008.0
9746,12559,2008.0
9747,12590,2009.0
9748,12593,2009.0
9749,12574,2008.0
9750,12563,2008.0
9751,12571,2008.0
9752,12581,2009.0
9753,12589,2009.0
9754,12577,2008.0
9755,12578,2008.0
9756,12588,2008.0
9757,12596,2009.0
9758,12602,2008.0
9759,12583,2008.0
9760,12585,2008.0
9761,12575,2008.0
9762,12601,2009.0
9763,12591,2008.0
9764,12568,2008.0
9765,12587,2009.0
9766,12576,2008.0
9767,12597,
9768,12598,2008.0
9769,12566,2008.0
9770,12582,2008.0
9771,12565,2008.0
9772,12543,2008.0
9773,12555,2008.0
9774,12537,2008.0
9775,12552,2008.0
9776,12530,2008.0
9777,12554,2008.0
9778,12523,1995.0
9779,12523,2008.0
9780,12534,2008.0
9781,12549,2008.0
9782,12522,2008.0
9783,12553,2008.0
9784,12551,2008.0
9785,12535,2008.0
9786,12539,2008.0
9787,12521,2008.0
9788,12546,1973.0
9789,12546,2008.0
9790,12542,2008.0
9791,12538,2008.0
9792,12445,2008.0
9793,12550,
9794,12547,
9795,12548,2008.0
9796,12525,2008.0
9797,12526,2008.0
9798,12529,2008.0
9799,12545,2008.0
9800,12541,2008.0
9801,12532,2008.0
9802,12533,2008.0
9803,12527,2008.0
9804,12540,2008.0
9805,12544,2008.0
9806,12531,2008.0
9807,12528,2008.0
9808,12536,2008.0
9809,12518,2009.0
9810,12519,2008.0
9811,12511,2008.0
9812,12514,2008.0
9813,12517,2008.0
9814,12515,2008.0
9815,12516,2008.0
9816,12512,2008.0
9817,12510,2008.0
9818,12513,2008.0
9819,12496,2008.0
9820,12474,2008.0
9821,12506,2008.0
9822,12509,2008.0
9823,12475,2008.0
9824,12499,1997.0
9825,12499,2008.0
9826,12508,2008.0
9827,12488,2008.0
9828,12487,2008.0
9829,12491,2008.0
9830,12493,2008.0
9831,12492,2008.0
9832,12490,2008.0
9833,12480,2008.0
9834,12486,2008.0
9835,12507,2008.0
9836,12504,2008.0
9837,12494,2008.0
9838,12524,2008.0
9839,12481,2008.0
9840,12505,2008.0
9841,12497,2008.0
9842,12476,2008.0
9843,12489,2008.0
9844,12478,2008.0
9845,12503,2008.0
9846,12500,2008.0
9847,12485,2008.0
9848,12483,2008.0
9849,12477,2008.0
9850,12501,2008.0
9851,12502,2008.0
9852,12472,2007.0
9853,12482,2008.0
9854,12471,2008.0
9855,12498,2008.0
9856,12495,2008.0
9857,12479,2008.0
9858,12484,2008.0
9859,12473,2008.0
9860,12469,2008.0
9861,12470,2008.0
9862,12448,2008.0
9863,12458,2008.0
9864,12446,2008.0
9865,12466,1998.0
9866,12466,2008.0
9867,12455,2008.0
9868,12450,
9869,12463,2008.0
9870,12452,2008.0
9871,12467,2008.0
9872,12468,2008.0
9873,12454,2008.0
9874,12459,2008.0
9875,12447,2008.0
9876,12464,2008.0
9877,12465,2008.0
9878,12451,2008.0
9879,12449,2008.0
9880,12461,2008.0
9881,12460,2008.0
9882,12462,2008.0
9883,12453,2008.0
9884,12457,2008.0
9885,12456,2008.0
9886,12444,2008.0
9887,12442,2008.0
9888,12434,2008.0
9889,12439,2008.0
9890,12428,2008.0
9891,12443,2008.0
9892,12441,1979.0
9893,12441,2008.0
9894,12427,2008.0
9895,12431,2008.0
9896,12433,2008.0
9897,12435,2008.0
9898,12424,2008.0
9899,12425,2008.0
9900,12438,2008.0
9901,12429,1980.0
9902,12429,2008.0
9903,12426,2008.0
9904,12440,2008.0
9905,12437,2008.0
9906,12432,2008.0
9907,12430,2008.0
9908,12436,2008.0
9909,12422,2008.0
9910,12421,2008.0
9911,12414,2008.0
9912,12419,2008.0
9913,12415,2008.0
9914,12420,2008.0
9915,12400,2008.0
9916,12403,2008.0
9917,12404,2008.0
9918,12391,2008.0
9919,12423,2008.0
9920,12399,2008.0
9921,12396,2008.0
9922,12407,2008.0
9923,12413,2008.0
9924,12417,2008.0
9925,12398,2008.0
9926,12393,2008.0
9927,12416,2008.0
9928,12418,2008.0
9929,12408,2008.0
9930,12410,2008.0
9931,12394,2008.0
9932,12397,2008.0
9933,12409,2008.0
9934,12412,2008.0
9935,12395,2008.0
9936,12392,2008.0
9937,12406,2008.0
9938,12388,2008.0
9939,12384,2008.0
9940,12382,2008.0
9941,12383,2008.0
9942,12366,2008.0
9943,12389,2008.0
9944,12390,2008.0
9945,12379,2008.0
9946,12373,2008.0
9947,12362,2008.0
9948,12385,2008.0
9949,12387,2008.0
9950,12386,2008.0
9951,12365,2008.0
9952,12363,2008.0
9953,12380,2008.0
9954,12381,2008.0
9955,12372,2008.0
9956,12359,2008.0
9957,12367,2008.0
9958,12374,2008.0
9959,12377,2008.0
9960,12378,2008.0
9961,12358,2008.0
9962,12354,2008.0
9963,12345,2008.0
9964,12375,2008.0
9965,12349,2008.0
9966,12351,2008.0
9967,12347,2008.0
9968,12368,2008.0
9969,12376,2008.0
9970,12370,2008.0
9971,12353,2008.0
9972,12350,2008.0
9973,12360,2008.0
9974,12369,2008.0
9975,12348,2008.0
9976,12355,2008.0
9977,12361,2008.0
9978,12371,2008.0
9979,12364,2008.0
9980,12357,2008.0
9981,12356,2008.0
9982,12352,2008.0
9983,12331,2008.0
9984,12327,2008.0
9985,12321,2008.0
9986,12307,2006.0
9987,12307,2008.0
9988,12325,2008.0
9989,12330,2008.0
9990,12293,2008.0
9991,12323,2008.0
9992,12301,2008.0
9993,12302,2008.0
9994,12328,2008.0
9995,12326,2008.0
9996,12315,2008.0
9997,12329,2008.0
9998,12273,2008.0
9999,12305,2008.0
10000,12324,2008.0
10001,12312,2008.0
10002,12308,2008.0
10003,12299,2008.0
10004,12322,2008.0
10005,12271,2008.0
10006,12319,2008.0
10007,12317,2008.0
10008,12296,2008.0
10009,12320,2008.0
10010,12318,2008.0
10011,12264,2008.0
10012,12284,2008.0
10013,12313,2008.0
10014,12316,2008.0
10015,12314,2008.0
10016,12289,2008.0
10017,12287,2008.0
10018,12276,2008.0
10019,12292,2008.0
10020,12227,2008.0
10021,12250,2008.0
10022,12245,2008.0
10023,12288,2008.0
10024,12311,2008.0
10025,12285,2008.0
10026,12303,2008.0
10027,12220,2008.0
10028,12223,2008.0
10029,12310,2008.0
10030,12309,2008.0
10031,12297,2008.0
10032,12306,2008.0
10033,12274,2008.0
10034,12272,2008.0
10035,12300,2008.0
10036,12267,2008.0
10037,12290,2008.0
10038,12238,2008.0
10039,12295,2008.0
10040,12304,2008.0
10041,12263,2008.0
10042,12298,2008.0
10043,12254,2008.0
10044,12275,2008.0
10045,12294,2008.0
10046,12252,2008.0
10047,12281,2008.0
10048,12255,2007.0
10049,12255,2008.0
10050,12291,2008.0
10051,12283,2008.0
10052,12253,
10053,12258,2008.0
10054,12248,2008.0
10055,12286,2008.0
10056,12244,2008.0
10057,12280,2008.0
10058,12243,2008.0
10059,12226,2008.0
10060,12279,2008.0
10061,12282,2008.0
10062,12239,2008.0
10063,12268,2008.0
10064,12237,2008.0
10065,12278,2008.0
10066,12277,2008.0
10067,12270,2008.0
10068,12235,2008.0
10069,12269,2008.0
10070,12265,2008.0
10071,12259,2008.0
10072,12242,2008.0
10073,12233,2008.0
10074,12232,2008.0
10075,12260,
10076,12231,2008.0
10077,12229,2008.0
10078,12225,2008.0
10079,12230,2008.0
10080,12266,2008.0
10081,12261,2008.0
10082,12234,2008.0
10083,12222,2008.0
10084,12224,2008.0
10085,12262,2008.0
10086,12256,2008.0
10087,12236,2008.0
10088,12228,2008.0
10089,12247,2008.0
10090,12249,2008.0
10091,12257,2008.0
10092,12221,2008.0
10093,12214,2008.0
10094,12219,2008.0
10095,12241,2008.0
10096,12251,2008.0
10097,12217,2008.0
10098,12213,2008.0
10099,12215,2008.0
10100,12246,2008.0
10101,12240,2008.0
10102,12216,
10103,12218,1998.0
10104,12218,2008.0
10105,12212,2008.0
10106,12210,2008.0
10107,12208,2008.0
10108,12207,2008.0
10109,12182,2008.0
10110,12197,1992.0
10111,12197,2008.0
10112,12209,2008.0
10113,12205,2008.0
10114,12196,2008.0
10115,12203,2008.0
10116,12192,2008.0
10117,12183,2005.0
10118,12183,2008.0
10119,12206,2008.0
10120,12198,2008.0
10121,12191,2008.0
10122,12189,1970.0
10123,12189,2008.0
10124,12204,2008.0
10125,12200,2008.0
10126,12187,2008.0
10127,12188,2008.0
10128,12185,2008.0
10129,12190,2008.0
10130,12199,2008.0
10131,12193,2008.0
10132,12202,2008.0
10133,12184,2008.0
10134,12194,2008.0
10135,12201,2008.0
10136,12181,2008.0
10137,12195,2008.0
10138,12186,2008.0
10139,12175,2008.0
10140,12148,2008.0
10141,12173,2008.0
10142,12165,2008.0
10143,12164,2008.0
10144,12179,
10145,12177,2008.0
10146,12168,2008.0
10147,12167,2008.0
10148,12172,2008.0
10149,12180,2008.0
10150,12178,2008.0
10151,12131,2008.0
10152,12169,2008.0
10153,12163,2008.0
10154,12153,2008.0
10155,12176,2008.0
10156,12158,2008.0
10157,12161,2008.0
10158,12162,2008.0
10159,12174,2008.0
10160,12171,2008.0
10161,12344,2008.0
10162,12157,2008.0
10163,12152,2008.0
10164,12170,2008.0
10165,12160,2008.0
10166,12156,2008.0
10167,12150,2008.0
10168,12149,2008.0
10169,12159,2008.0
10170,12155,2008.0
10171,12143,2008.0
10172,12144,2008.0
10173,12146,2008.0
10174,12151,2008.0
10175,12154,2008.0
10176,12141,2008.0
10177,12137,1998.0
10178,12137,2008.0
10179,12138,2008.0
10180,12132,2008.0
10181,12142,2008.0
10182,12139,2008.0
10183,12136,2008.0
10184,12147,2008.0
10185,12133,2008.0
10186,12145,2008.0
10187,12135,2008.0
10188,12134,2008.0
10189,12140,2008.0
10190,12121,2008.0
10191,12111,2008.0
10192,12128,2008.0
10193,12211,2008.0
10194,12124,2008.0
10195,12130,2008.0
10196,12127,2008.0
10197,12112,2008.0
10198,12109,2008.0
10199,12117,2008.0
10200,12125,2008.0
10201,12126,2008.0
10202,12119,2008.0
10203,12105,2008.0
10204,12113,2008.0
10205,12114,2008.0
10206,12123,2008.0
10207,12120,2008.0
10208,12051,2008.0
10209,12107,2008.0
10210,12122,2008.0
10211,12115,2008.0
10212,12108,2008.0
10213,12101,2008.0
10214,12103,2008.0
10215,12110,2008.0
10216,12116,2008.0
10217,12086,2008.0
10218,12097,2008.0
10219,12102,2008.0
10220,12118,2008.0
10221,12098,2008.0
10222,12082,2008.0
10223,12070,2008.0
10224,12104,2008.0
10225,12084,2008.0
10226,12100,2008.0
10227,12077,2008.0
10228,12106,2008.0
10229,12087,2008.0
10230,12091,1978.0
10231,12091,2008.0
10232,12064,2008.0
10233,12089,2008.0
10234,12092,2008.0
10235,12083,2008.0
10236,12079,2008.0
10237,12094,2008.0
10238,12099,2008.0
10239,12071,2006.0
10240,12071,2008.0
10241,12093,
10242,12069,2008.0
10243,12081,2008.0
10244,12095,
10245,12068,2008.0
10246,12074,2008.0
10247,12065,2008.0
10248,12096,2008.0
10249,12088,2008.0
10250,12066,2008.0
10251,12067,2008.0
10252,12090,1970.0
10253,12090,2008.0
10254,12080,2008.0
10255,12062,2008.0
10256,12048,2006.0
10257,12048,2008.0
10258,12059,2008.0
10259,12055,2008.0
10260,12085,2008.0
10261,12078,2008.0
10262,12056,
10263,12054,2008.0
10264,12049,2008.0
10265,12075,2008.0
10266,12076,2008.0
10267,12072,2008.0
10268,12057,2008.0
10269,12073,2008.0
10270,12053,2008.0
10271,12052,2008.0
10272,12050,2008.0
10273,12045,2008.0
10274,12061,2008.0
10275,12063,2008.0
10276,12044,2008.0
10277,12046,2008.0
10278,12047,1983.0
10279,12047,2008.0
10280,12060,2008.0
10281,12031,
10282,12014,2008.0
10283,12042,2008.0
10284,12043,2008.0
10285,12058,2008.0
10286,12033,2008.0
10287,11972,2008.0
10288,12039,2008.0
10289,12028,2008.0
10290,12020,2008.0
10291,12030,2008.0
10292,12034,
10293,12037,2008.0
10294,12038,2005.0
10295,12038,2008.0
10296,12000,2008.0
10297,12036,2008.0
10298,12035,2008.0
10299,11991,
10300,12032,2008.0
10301,12041,2008.0
10302,12040,2008.0
10303,11963,2008.0
10304,11914,2008.0
10305,12017,2008.0
10306,12024,
10307,12029,2008.0
10308,12015,2008.0
10309,12025,2008.0
10310,12023,2008.0
10311,12016,2008.0
10312,12010,2008.0
10313,12027,2008.0
10314,12008,2008.0
10315,12019,2008.0
10316,12022,1980.0
10317,12022,2008.0
10318,12021,2008.0
10319,12026,2008.0
10320,12011,2008.0
10321,12018,2008.0
10322,11553,2008.0
10323,12001,
10324,12009,2008.0
10325,11999,2008.0
10326,11996,2008.0
10327,11617,2008.0
10328,11998,2008.0
10329,11992,2008.0
10330,11976,2008.0
10331,12007,2008.0
10332,12013,2008.0
10333,11995,2008.0
10334,11975,2008.0
10335,11978,2008.0
10336,11988,2008.0
10337,12005,2008.0
10338,12012,2008.0
10339,11980,2008.0
10340,11959,2008.0
10341,11983,
10342,12002,2008.0
10343,11993,2008.0
10344,11982,
10345,11990,2008.0
10346,11985,2006.0
10347,11985,2008.0
10348,11966,2008.0
10349,12003,2008.0
10350,12006,2008.0
10351,11974,2008.0
10352,11997,2008.0
10353,11987,2008.0
10354,12004,2008.0
10355,11968,2008.0
10356,11967,2008.0
10357,11970,2008.0
10358,11557,2008.0
10359,11984,2008.0
10360,11576,2008.0
10361,11965,2008.0
10362,11944,2008.0
10363,11979,2008.0
10364,11986,2008.0
10365,11969,2008.0
10366,11964,2008.0
10367,11973,2008.0
10368,11981,2008.0
10369,11989,
10370,11584,2008.0
10371,11962,2008.0
10372,11971,2008.0
10373,11961,2008.0
10374,11943,1977.0
10375,11943,2008.0
10376,11958,2008.0
10377,11960,2008.0
10378,11945,2008.0
10379,11977,2008.0
10380,11948,2008.0
10381,11694,2008.0
10382,11946,2008.0
10383,11618,2008.0
10384,11952,2008.0
10385,11955,2008.0
10386,11956,2008.0
10387,11954,2008.0
10388,11957,2008.0
10389,11947,2008.0
10390,11953,2008.0
10391,11951,2008.0
10392,11949,2008.0
10393,11950,2008.0
10394,11942,2008.0
10395,11941,2008.0
10396,11939,2008.0
10397,11938,2008.0
10398,11940,2008.0
10399,2272,
10400,11937,2008.0
10401,11581,2008.0
10402,11936,2008.0
10403,11935,2008.0
10404,11934,2008.0
10405,11929,2008.0
10406,11933,2008.0
10407,11932,2008.0
10408,11931,2008.0
10409,11930,2008.0
10410,11925,2008.0
10411,11928,2008.0
10412,11926,2008.0
10413,11531,2008.0
10414,11927,2007.0
10415,11924,2008.0
10416,11923,2008.0
